alg,cl,Cn,Mu,FL,padj,pval,overlapGenes
infomap,72,18,10,GO:0016567,1.09240903377768e-09,1.67162820776997e-13,"1642, 6921, 6923, 8454, 8065, 55832, 8453, 8451, 8452, 9978"
infomap,171,4,4,GO:0006901,1.8743150695783103e-09,2.86811793355518e-13,"126003, 7109, 27095, 83696"
infomap,134,12,7,GO:0016236,2.03873622186575e-09,5.61549380161952e-12,"25978, 128866, 27183, 27243, 51534, 51028, 79643"
infomap,37,8,5,GO:1904862,3.1877000074286304e-09,1.48446405977956e-12,"2561, 2562, 2554, 2566, 2555"
infomap,37,8,6,GO:1902476,3.1877000074286304e-09,1.95115532206802e-12,"2561, 2560, 2562, 2554, 2566, 2555"
infomap,171,4,4,GO:0099022,4.68578767394578e-09,1.43405896677759e-12,"126003, 7109, 27095, 83696"
infomap,72,18,6,GO:0045116,4.75328137905467e-09,1.4547150356709e-12,"10987, 2873, 9040, 9318, 9978, 8533"
infomap,26,106,8,GO:0048278,1.1408763631837e-08,1.74579397579755e-12,"6810, 6804, 10228, 6857, 8675, 112755, 23673, 8417"
infomap,7,149,11,GO:0006396,1.35182617411497e-08,1.01481802721722e-11,"3184, 9584, 3190, 11100, 4857, 3191, 10492, 10521, 3185, 3187, 8761"
infomap,7,149,26,GO:0045944,1.35182617411497e-08,1.03429699626241e-11,"5094, 5093, 2547, 3190, 4904, 6421, 27316, 5725, 10432, 7158, 6597, 1654, 5591, 4691, 10521, 1660, 4204, 8658, 1984, 23451, 51755, 10514, 6599, 9774, 25836, 9967"
infomap,7,149,10,GO:0043484,1.71117996271733e-08,1.57109101397154e-11,"3178, 2521, 3191, 5725, 58155, 6426, 3188, 6434, 3185, 3187"
infomap,134,12,5,GO:0010824,3.22620034053586e-08,9.37992447898721e-11,"25978, 128866, 5119, 57132, 27243"
infomap,37,8,5,GO:0051932,4.44053940143871e-08,3.39750528036627e-11,"2561, 2562, 2554, 2566, 2555"
infomap,134,12,4,GO:0032509,4.63892979720631e-08,1.41971837710981e-10,"25978, 5119, 57132, 27243"
infomap,3,22,6,GO:0048268,4.7382000812168e-08,1.4500994892782898e-11,"2060, 1213, 3092, 8301, 9026, 1175"
infomap,17,68,16,GO:0007268,5.16146642787925e-08,2.3694566616125098e-11,"1742, 1740, 1741, 1739, 2903, 2904, 22871, 2902, 9378, 9456, 869, 57502, 57555, 9229, 60412, 3751"
infomap,100,24,10,GO:0007186,7.47902224103762e-08,1.1444563490493699e-11,"10287, 2771, 60626, 6002, 10636, 26575, 2770, 1901, 6000, 85397"
infomap,134,12,7,GO:0006914,8.90323624723268e-08,2.86102465481081e-10,"25978, 128866, 5119, 27183, 57132, 27243, 79643"
infomap,73,55,6,GO:0045910,8.92754436920999e-08,2.7322247495669397e-11,"3009, 3024, 3005, 3006, 3008, 3007"
infomap,68,10,5,GO:0001732,9.79243547788885e-08,1.4984599048031898e-11,"3646, 8661, 51386, 8662, 8663"
infomap,26,106,9,GO:0006906,1.15969890250896e-07,3.60410442601502e-11,"6810, 10228, 8675, 6844, 112755, 23673, 6843, 9341, 8417"
infomap,26,106,7,GO:0031629,1.15969890250896e-07,5.3237899120533596e-11,"6616, 8773, 6804, 112476, 112755, 116841, 9342"
infomap,5,6,4,GO:0099536,1.40499203412169e-07,2.1499495548916498e-11,"1837, 1821, 1756, 7402"
infomap,7,149,10,GO:0000381,1.41374332230676e-07,1.51433867729875e-10,"3178, 10657, 4857, 3191, 27316, 5725, 1655, 10521, 6434, 9967"
infomap,4,46,6,GO:0030878,1.99627396161371e-07,6.109484197746629e-11,"673, 5894, 5605, 5594, 5595, 5604"
infomap,4,46,6,GO:0060324,1.99627396161371e-07,6.109484197746629e-11,"673, 5894, 5605, 5594, 5595, 5604"
infomap,134,12,4,GO:0045324,2.10413884490334e-07,7.08355846792248e-10,"25978, 5119, 57132, 27243"
infomap,114,8,5,GO:0006890,2.50557492468687e-07,1.15022567315388e-10,"11316, 1314, 26958, 372, 9276"
infomap,37,8,4,GO:0071420,3.27310774410564e-07,3.00514865564404e-10,"2561, 2560, 2562, 2566"
infomap,77,38,8,GO:0000209,3.96943675652765e-07,1.21482379694802e-10,"7336, 7337, 7321, 7322, 22954, 23321, 90678, 7335"
infomap,73,55,6,GO:0030261,4.10824701811371e-07,1.8859588453467701e-10,"3009, 3024, 3005, 3006, 3008, 3007"
infomap,44,191,13,GO:0006099,4.90994597365568e-07,4.5079840615048303e-10,"3420, 5160, 1737, 5162, 1431, 8803, 4967, 6389, 6390, 50, 8802, 92259, 8801"
infomap,4,46,6,GO:0070371,5.26295828727282e-07,2.41604818084445e-10,"673, 5605, 5594, 5595, 3685, 5604"
infomap,44,191,10,GO:0007007,5.98685273325993e-07,6.41284914044674e-10,"10989, 3954, 54927, 25813, 55735, 10651, 4976, 139322, 345778, 84303"
infomap,37,8,5,GO:0060078,6.44169173736878e-07,6.90005235831392e-10,"2561, 2560, 2554, 2566, 2555"
infomap,4,46,9,GO:0000165,6.74825005264069e-07,4.13052795877012e-10,"673, 7531, 5894, 4217, 369, 5605, 4155, 5595, 5604"
